# file...... triplex_load_freq.csv
# date...... Thu Nov 10 12:44:04 2016
# user...... jingkungao
# host...... (null)
# target.... triplex_load 35
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,GFA_status,measured_frequency,voltage_1.real,voltage_1.imag,voltage_2.real,voltage_2.imag
2000-01-01 00:00:00 EST,TRUE,+60,-67.3559209343,-109.735846186,-67.3559209343,-109.735846186
2000-01-01 00:00:01.000000 EST,TRUE,+60,-67.3559203247,-109.73584709,-67.3559203247,-109.73584709
2000-01-01 00:00:01.010000 EST,TRUE,+59.9999999969,-68.853702143,-110.610867744,-68.853702143,-110.610867744
2000-01-01 00:00:01.020000 EST,TRUE,+59.9899985039,-68.9832436763,-110.555235973,-68.9832436763,-110.555235973
2000-01-01 00:00:01.030000 EST,TRUE,+59.9882962827,-69.1590717055,-110.471546199,-69.1590717055,-110.471546199
2000-01-01 00:00:01.040000 EST,TRUE,+59.9860337572,-69.3465773951,-110.346589722,-69.3465773951,-110.346589722
2000-01-01 00:00:01.050000 EST,TRUE,+59.9834902871,-69.5381582081,-110.199088194,-69.5381582081,-110.199088194
2000-01-01 00:00:01.060000 EST,TRUE,+59.9808765068,-69.7358909982,-110.054139418,-69.7358909982,-110.054139418
2000-01-01 00:00:01.070000 EST,TRUE,+59.9783474158,-69.9429167135,-109.92267218,-69.9429167135,-109.92267218
2000-01-01 00:00:01.080000 EST,TRUE,+59.9759555747,-70.1598501089,-109.796295587,-70.1598501089,-109.796295587
2000-01-01 00:00:01.090000 EST,TRUE,+59.9736513745,-70.3854444672,-109.659882423,-70.3854444672,-109.659882423
2000-01-01 00:00:01.100000 EST,TRUE,+59.9713568625,-70.6185693032,-109.506533517,-70.6185693032,-109.506533517
2000-01-01 00:00:01.110000 EST,TRUE,+59.9690443443,-70.8591224087,-109.341156653,-70.8591224087,-109.341156653
2000-01-01 00:00:01.120000 EST,TRUE,+59.9667525309,-71.1074648132,-109.1727468,-71.1074648132,-109.1727468
2000-01-01 00:00:01.130000 EST,TRUE,+59.9645426397,-71.3634569311,-109.005428706,-71.3634569311,-109.005428706
2000-01-01 00:00:01.140000 EST,TRUE,+59.9624485491,-71.6261831254,-108.836505185,-71.6261831254,-108.836505185
2000-01-01 00:00:01.150000 EST,TRUE,+59.9604653685,-71.8944730573,-108.661142521,-71.8944730573,-108.661142521
2000-01-01 00:00:01.160000 EST,TRUE,+59.9585745995,-72.1675620315,-108.477553951,-72.1675620315,-108.477553951
2000-01-01 00:00:01.170000 EST,TRUE,+59.9567723748,-72.4452230597,-108.287922297,-72.4452230597,-108.287922297
2000-01-01 00:00:01.180000 EST,TRUE,+59.9550751008,-72.727420183,-108.09550506,-72.727420183,-108.09550506
2000-01-01 00:00:01.190000 EST,TRUE,+59.9535039375,-73.013894241,-107.90162672,-73.013894241,-107.90162672
2000-01-01 00:00:01.200000 EST,TRUE,+59.9520684931,-73.3040803294,-107.705271275,-73.3040803294,-107.705271275
2000-01-01 00:00:01.210000 EST,TRUE,+59.9507644631,-73.5973396298,-107.504871921,-73.5973396298,-107.504871921
2000-01-01 00:00:01.220000 EST,TRUE,+59.9495833037,-73.8932121027,-107.300056831,-73.8932121027,-107.300056831
2000-01-01 00:00:01.230000 EST,TRUE,+59.9485218428,-74.1914563655,-107.091810094,-74.1914563655,-107.091810094
2000-01-01 00:00:01.240000 EST,TRUE,+59.9475833531,-74.4918975022,-106.881372272,-74.4918975022,-106.881372272
2000-01-01 00:00:01.250000 EST,TRUE,+59.9467717128,-74.7942711211,-106.669231119,-74.7942711211,-106.669231119
2000-01-01 00:00:01.260000 EST,TRUE,+59.9460859606,-75.0982047472,-106.455074225,-75.0982047472,-106.455074225
2000-01-01 00:00:01.270000 EST,TRUE,+59.9455200517,-75.4033186794,-106.238461333,-75.4033186794,-106.238461333
2000-01-01 00:00:01.280000 EST,TRUE,+59.9450665477,-75.7093093103,-106.019407491,-75.7093093103,-106.019407491
2000-01-01 00:00:01.290000 EST,TRUE,+59.9447200178,-76.0159711814,-105.798384114,-76.0159711814,-105.798384114
2000-01-01 00:00:01.300000 EST,TRUE,+59.9444770136,-76.3231222275,-105.575907501,-76.3231222275,-105.575907501
2000-01-01 00:00:01.310000 EST,TRUE,+59.9443340215,-76.630545557,-105.352204962,-76.630545557,-105.352204962
2000-01-01 00:00:01.320000 EST,TRUE,+59.9442857015,-76.9379986309,-105.12722946,-76.9379986309,-105.12722946
2000-01-01 00:00:01.330000 EST,TRUE,+59.9443249056,-77.2452365308,-104.900912111,-77.2452365308,-104.900912111
2000-01-01 00:00:01.340000 EST,TRUE,+59.9444442978,-77.5520587419,-104.673353812,-77.5520587419,-104.673353812
2000-01-01 00:00:01.350000 EST,TRUE,+59.9446373594,-77.858300961,-104.444805888,-77.858300961,-104.444805888
2000-01-01 00:00:01.360000 EST,TRUE,+59.9448984252,-78.1638188638,-104.215517557,-78.1638188638,-104.215517557
2000-01-01 00:00:01.370000 EST,FALSE,+59.9452218034,-78.4679444001,-104.007481225,-78.4679444001,-104.007481225
2000-01-01 00:00:01.380000 EST,FALSE,+59.9457671229,-78.7710943964,-103.777190334,-78.7710943964,-103.777190334
2000-01-01 00:00:01.390000 EST,FALSE,+59.9462023362,-79.0728673616,-103.546493845,-79.0728673616,-103.546493845
2000-01-01 00:00:01.400000 EST,FALSE,+59.9466816545,-79.3732898434,-103.315643511,-79.3732898434,-103.315643511
2000-01-01 00:00:01.410000 EST,FALSE,+59.9471989221,-79.6722698919,-103.084707682,-79.6722698919,-103.084707682
2000-01-01 00:00:01.420000 EST,FALSE,+59.9477481203,-79.9696666254,-102.853648915,-79.9696666254,-102.853648915
2000-01-01 00:00:01.430000 EST,FALSE,+59.9483232681,-80.2653462744,-102.622460525,-80.2653462744,-102.622460525
2000-01-01 00:00:01.440000 EST,FALSE,+59.948918915,-80.5591975276,-102.391247418,-80.5591975276,-102.391247418
2000-01-01 00:00:01.450000 EST,FALSE,+59.9495306301,-80.8511448915,-102.160184647,-80.8511448915,-102.160184647
2000-01-01 00:00:01.460000 EST,FALSE,+59.9501545923,-81.1411163532,-101.929421461,-81.1411163532,-101.929421461
2000-01-01 00:00:01.470000 EST,FALSE,+59.9507871845,-81.4290327334,-101.6990317,-81.4290327334,-101.6990317
2000-01-01 00:00:01.480000 EST,FALSE,+59.9514247091,-81.7148114706,-101.469041956,-81.7148114706,-101.469041956
2000-01-01 00:00:01.490000 EST,FALSE,+59.9520635512,-81.9983783964,-101.23948974,-81.9983783964,-101.23948974
2000-01-01 00:00:01.500000 EST,FALSE,+59.9527005027,-82.2796740385,-101.010451589,-82.2796740385,-101.010451589
2000-01-01 00:00:01.510000 EST,FALSE,+59.9533329174,-82.5586498625,-100.78202533,-82.5586498625,-100.78202533
2000-01-01 00:00:01.520000 EST,FALSE,+59.9539586077,-82.835260344,-100.554295957,-82.835260344,-100.554295957
2000-01-01 00:00:01.530000 EST,FALSE,+59.9545756447,-83.1094589431,-100.327320361,-83.1094589431,-100.327320361
2000-01-01 00:00:01.540000 EST,FALSE,+59.9551822596,-83.38120033,-100.101138972,-83.38120033,-100.101138972
2000-01-01 00:00:01.550000 EST,FALSE,+59.9557768925,-83.6504449044,-99.8757960277,-83.6504449044,-99.8757960277
2000-01-01 00:00:01.560000 EST,FALSE,+59.9563582903,-83.9171607491,-99.6513479714,-83.9171607491,-99.6513479714
2000-01-01 00:00:01.570000 EST,FALSE,+59.9569255374,-84.1813217591,-99.4278560986,-84.1813217591,-99.4278560986
2000-01-01 00:00:01.580000 EST,FALSE,+59.9574779992,-84.4429045291,-99.2053747147,-84.4429045291,-99.2053747147
2000-01-01 00:00:01.590000 EST,FALSE,+59.9580152376,-84.7018869453,-98.9839467272,-84.7018869453,-98.9839467272
2000-01-01 00:00:01.600000 EST,FALSE,+59.9585369676,-84.9582491054,-98.7636084698,-84.9582491054,-98.7636084698
2000-01-01 00:00:01.610000 EST,FALSE,+59.9590430648,-82.4913993774,-106.401780507,-82.4913993774,-106.401780507
2000-01-01 00:00:01.620000 EST,FALSE,+60.0446078321,-81.3744850838,-105.959552201,-81.3744850838,-105.959552201
2000-01-01 00:00:01.630000 EST,FALSE,+60.0564284849,-79.818908334,-105.606729374,-79.818908334,-105.606729374
2000-01-01 00:00:01.640000 EST,FALSE,+60.0723036738,-78.3910260853,-106.424515676,-78.3910260853,-106.424515676
2000-01-01 00:00:01.650000 EST,FALSE,+60.0946398283,-77.1033774611,-108.214687578,-77.1033774611,-108.214687578
2000-01-01 00:00:01.660000 EST,FALSE,+60.1214473233,-75.7407471254,-110.087631943,-75.7407471254,-110.087631943
2000-01-01 00:00:01.670000 EST,FALSE,+60.1481584571,-74.1477782472,-111.365512377,-74.1477782472,-111.365512377
2000-01-01 00:00:01.680000 EST,FALSE,+60.1716710308,-72.3448097446,-112.111846875,-72.3448097446,-112.111846875
2000-01-01 00:00:01.690000 EST,FALSE,+60.1923900872,-70.4378616345,-112.858355717,-70.4378616345,-112.858355717
2000-01-01 00:00:01.700000 EST,FALSE,+60.2127803247,-68.487334139,-113.995323131,-68.487334139,-113.995323131
2000-01-01 00:00:01.710000 EST,FALSE,+60.2345963011,-66.4726325926,-115.467088001,-66.4726325926,-115.467088001
2000-01-01 00:00:01.720000 EST,FALSE,+60.2574726103,-64.3461144526,-116.950214828,-64.3461144526,-116.950214828
2000-01-01 00:00:01.730000 EST,FALSE,+60.2797978946,-62.0905391689,-118.21322228,-62.0905391689,-118.21322228
2000-01-01 00:00:01.740000 EST,FALSE,+60.3004206979,-59.7248887335,-119.286512493,-59.7248887335,-119.286512493
2000-01-01 00:00:01.750000 EST,FALSE,+60.3194037366,-57.2739134337,-120.349834521,-57.2739134337,-120.349834521
2000-01-01 00:00:01.760000 EST,FALSE,+60.3374990172,-54.7456735636,-121.521903065,-54.7456735636,-121.521903065
2000-01-01 00:00:01.770000 EST,FALSE,+60.3551988165,-52.135708585,-122.767823621,-52.135708585,-122.767823621
2000-01-01 00:00:01.780000 EST,FALSE,+60.3723124638,-49.4422204457,-123.97081053,-49.4422204457,-123.97081053
2000-01-01 00:00:01.790000 EST,FALSE,+60.38829001,-46.6716750433,-125.05514903,-46.6716750433,-125.05514903
2000-01-01 00:00:01.800000 EST,FALSE,+60.4027757715,-43.8323697637,-126.035939982,-43.8323697637,-126.035939982
2000-01-01 00:00:01.810000 EST,FALSE,+60.4158289414,-40.9278427184,-126.973586792,-40.9278427184,-126.973586792
2000-01-01 00:00:01.820000 EST,FALSE,+60.4277220324,-37.9583694943,-127.902166283,-37.9583694943,-127.902166283
2000-01-01 00:00:01.830000 EST,FALSE,+60.4386227632,-34.9268609487,-128.803158243,-34.9268609487,-128.803158243
2000-01-01 00:00:01.840000 EST,FALSE,+60.4484736362,-31.840928785,-129.634127528,-31.840928785,-129.634127528
2000-01-01 00:00:01.850000 EST,FALSE,+60.4571161188,-28.7090380423,-130.370234957,-28.7090380423,-130.370234957
2000-01-01 00:00:01.860000 EST,FALSE,+60.4644743125,-25.5359823279,-131.017814588,-25.5359823279,-131.017814588
2000-01-01 00:00:01.870000 EST,FALSE,+60.4706166282,-22.3229303005,-131.596448587,-22.3229303005,-131.596448587
2000-01-01 00:00:01.880000 EST,FALSE,+60.4756777219,-19.0714248154,-132.115057488,-19.0714248154,-132.115057488
2000-01-01 00:00:01.890000 EST,FALSE,+60.4797512478,-15.7864950982,-132.565068794,-15.7864950982,-132.565068794
2000-01-01 00:00:01.900000 EST,FALSE,+60.4828563337,-12.4757275161,-132.931502029,-12.4757275161,-132.931502029
2000-01-01 00:00:01.910000 EST,FALSE,+60.4849845873,-9.1458660726,-133.206622675,-9.1458660726,-133.206622675
2000-01-01 00:00:01.920000 EST,FALSE,+60.486160879,-5.80077832192,-133.393237536,-5.80077832192,-133.393237536
2000-01-01 00:00:01.930000 EST,FALSE,+60.4864591702,-2.44256484025,-133.497887577,-2.44256484025,-133.497887577
2000-01-01 00:00:01.940000 EST,FALSE,+60.4859723089,+0.925866490495,-133.523086803,+0.925866490495,-133.523086803
2000-01-01 00:00:01.950000 EST,FALSE,+60.4847757131,+4.29959273858,-133.465800295,+4.29959273858,-133.465800295
2000-01-01 00:00:01.960000 EST,FALSE,+60.4829186703,+7.67270885668,-133.32155177,+7.67270885668,-133.32155177
2000-01-01 00:00:01.970000 EST,FALSE,+60.4804417124,+11.0401839239,-133.0887615,+11.0401839239,-133.0887615
2000-01-01 00:00:01.980000 EST,FALSE,+60.4773965778,+14.3985885971,-132.769376263,+14.3985885971,-132.769376263
2000-01-01 00:00:01.990000 EST,FALSE,+60.4738496524,+17.7452582665,-132.366381059,+17.7452582665,-132.366381059
2000-01-01 00:00:02.000000 EST,FALSE,+60.4698704155,+21.0770381731,-131.88136725,+21.0770381731,-131.88136725
2000-01-01 00:00:02.010000 EST,FALSE,+60.4655192771,+24.3898939467,-131.314285667,+24.3898939467,-131.314285667
2000-01-01 00:00:02.020000 EST,FALSE,+60.4608454582,+27.6795595829,-130.664902905,+27.6795595829,-130.664902905
2000-01-01 00:00:02.030000 EST,FALSE,+60.4558934951,+30.9423789619,-129.934118654,+30.9423789619,-129.934118654
2000-01-01 00:00:02.040000 EST,FALSE,+60.4507097557,+34.1755145386,-129.124008231,+34.1755145386,-129.124008231
2000-01-01 00:00:02.050000 EST,FALSE,+60.4453429775,+37.3764851346,-128.236946589,+37.3764851346,-128.236946589
2000-01-01 00:00:02.060000 EST,FALSE,+60.4398399852,+40.5426280215,-127.274871963,+40.5426280215,-127.274871963
2000-01-01 00:00:02.070000 EST,FALSE,+60.434241721,+43.6710045015,-126.239285393,+43.6710045015,-126.239285393
2000-01-01 00:00:02.080000 EST,FALSE,+60.4285829466,+46.7587245701,-125.131740264,+46.7587245701,-125.131740264
2000-01-01 00:00:02.090000 EST,FALSE,+60.4228947001,+49.803291741,-123.954217868,+49.803291741,-123.954217868
2000-01-01 00:00:02.100000 EST,FALSE,+60.4172065415,+52.8026403638,-122.709084964,+52.8026403638,-122.709084964
2000-01-01 00:00:02.110000 EST,FALSE,+60.4115465941,+55.7549130701,-121.398794621,+55.7549130701,-121.398794621
2000-01-01 00:00:02.120000 EST,FALSE,+60.4059400853,+58.6582474876,-120.025669863,+58.6582474876,-120.025669863
2000-01-01 00:00:02.130000 EST,FALSE,+60.4004081734,+61.5107640174,-118.59192494,+61.5107640174,-118.59192494
2000-01-01 00:00:02.140000 EST,FALSE,+60.3949681003,+64.3107113607,-117.099818554,+64.3107113607,-117.099818554
2000-01-01 00:00:02.150000 EST,FALSE,+60.3896342318,+67.0565929991,-115.551751644,+67.0565929991,-115.551751644
2000-01-01 00:00:02.160000 EST,FALSE,+60.384418906,+69.7471616859,-113.95023351,+69.7471616859,-113.95023351
2000-01-01 00:00:02.170000 EST,FALSE,+60.3793325139,+72.3813192623,-112.297782207,+72.3813192623,-112.297782207
2000-01-01 00:00:02.180000 EST,FALSE,+60.3743831035,+74.9580352288,-110.596861846,+74.9580352288,-110.596861846
2000-01-01 00:00:02.190000 EST,FALSE,+60.3695761437,+77.4763495806,-108.849893041,+77.4763495806,-108.849893041
2000-01-01 00:00:02.200000 EST,FALSE,+60.3649147578,+79.9354307674,-107.059296364,+79.9354307674,-107.059296364
2000-01-01 00:00:02.210000 EST,FALSE,+60.3604002313,+82.3346172074,-105.22751337,+82.3346172074,-105.22751337
2000-01-01 00:00:02.220000 EST,FALSE,+60.3560324135,+84.6734051142,-103.356988601,+84.6734051142,-103.356988601
2000-01-01 00:00:02.230000 EST,FALSE,+60.3518098437,+86.9514046527,-101.450137534,+86.9514046527,-101.450137534
2000-01-01 00:00:02.240000 EST,FALSE,+60.3477297228,+89.1683071413,-99.5093267063,+89.1683071413,-99.5093267063
2000-01-01 00:00:02.250000 EST,FALSE,+60.3437879571,+91.3238872999,-97.5368775915,+91.3238872999,-97.5368775915
2000-01-01 00:00:02.260000 EST,FALSE,+60.3399793596,+93.4180235462,-95.5350772036,+93.4180235462,-95.5350772036
2000-01-01 00:00:02.270000 EST,FALSE,+60.3362979309,+95.4507083339,-93.506180913,+95.4507083339,-93.506180913
2000-01-01 00:00:02.280000 EST,FALSE,+60.3327370775,+97.422037588,-91.4524028909,+97.422037588,-91.4524028909
2000-01-01 00:00:02.290000 EST,FALSE,+60.3292897388,+99.3321908691,-89.3759075903,+99.3321908691,-89.3759075903
2000-01-01 00:00:02.300000 EST,FALSE,+60.3259484382,+101.181417335,-87.2788029192,+101.181417335,-87.2788029192
2000-01-01 00:00:02.310000 EST,FALSE,+60.322705378,+102.97003444,-85.1631409056,+102.97003444,-85.1631409056
2000-01-01 00:00:02.320000 EST,FALSE,+60.3195525714,+104.698432837,-83.0309198094,+104.698432837,-83.0309198094
2000-01-01 00:00:02.330000 EST,FALSE,+60.3164819924,+106.367076895,-80.8840837855,+106.367076895,-80.8840837855
2000-01-01 00:00:02.340000 EST,FALSE,+60.3134856958,+107.976497462,-78.7245199694,+107.976497462,-78.7245199694
2000-01-01 00:00:02.350000 EST,FALSE,+60.3105558918,+109.527281505,-76.5540553985,+109.527281505,-76.5540553985
2000-01-01 00:00:02.360000 EST,FALSE,+60.3076849977,+111.020064884,-74.3744556994,+111.020064884,-74.3744556994
2000-01-01 00:00:02.370000 EST,FALSE,+60.3048656931,+112.455530097,-72.1874248322,+112.455530097,-72.1874248322
2000-01-01 00:00:02.380000 EST,FALSE,+60.3020909915,+113.834405657,-69.9946078187,+113.834405657,-69.9946078187
2000-01-01 00:00:02.390000 EST,FALSE,+60.299354283,+115.157463307,-67.7975877475,+115.157463307,-67.7975877475
2000-01-01 00:00:02.400000 EST,FALSE,+60.2966494073,+116.425513334,-65.5978872558,+116.425513334,-65.5978872558
2000-01-01 00:00:02.410000 EST,FALSE,+60.2939706639,+117.639399125,-63.3969679334,+117.639399125,-63.3969679334
2000-01-01 00:00:02.420000 EST,FALSE,+60.2913128319,+118.79999073,-61.1962303134,+118.79999073,-61.1962303134
2000-01-01 00:00:02.430000 EST,FALSE,+60.2886711745,+119.908189985,-58.9970158088,+119.908189985,-58.9970158088
2000-01-01 00:00:02.440000 EST,FALSE,+60.2860414807,+120.964916552,-56.8006058609,+120.964916552,-56.8006058609
2000-01-01 00:00:02.450000 EST,FALSE,+60.2834200251,+121.971113198,-54.6082238788,+121.971113198,-54.6082238788
2000-01-01 00:00:02.460000 EST,FALSE,+60.2808035975,+122.927740661,-52.4210356793,+122.927740661,-52.4210356793
2000-01-01 00:00:02.470000 EST,FALSE,+60.2781894868,+123.835774288,-50.2401504402,+123.835774288,-50.2401504402
2000-01-01 00:00:02.480000 EST,FALSE,+60.2755754649,+124.696201093,-48.0666217791,+124.696201093,-48.0666217791
2000-01-01 00:00:02.490000 EST,FALSE,+60.2729597679,+125.510017475,-45.9014489593,+125.510017475,-45.9014489593
2000-01-01 00:00:02.500000 EST,FALSE,+60.2703410765,+126.278227267,-43.7455781185,+126.278227267,-43.7455781185
2000-01-01 00:00:02.510000 EST,FALSE,+60.2677184932,+127.001839715,-41.5999035226,+127.001839715,-41.5999035226
2000-01-01 00:00:02.520000 EST,FALSE,+60.2650915172,+127.6818673,-39.4652688562,+127.6818673,-39.4652688562
2000-01-01 00:00:02.530000 EST,FALSE,+60.262460016,+128.319323589,-37.342468589,+128.319323589,-37.342468589
2000-01-01 00:00:02.540000 EST,FALSE,+60.2598241943,+128.915221339,-35.232249368,+128.915221339,-35.232249368
2000-01-01 00:00:02.550000 EST,FALSE,+60.2571845635,+129.47057091,-33.1353114364,+129.47057091,-33.1353114364
2000-01-01 00:00:02.560000 EST,FALSE,+60.2545419105,+129.98637883,-31.0523100492,+129.98637883,-31.0523100492
2000-01-01 00:00:02.570000 EST,FALSE,+60.2518972671,+130.463646408,-28.9838569019,+130.463646408,-28.9838569019
2000-01-01 00:00:02.580000 EST,FALSE,+60.2492518786,+130.90336834,-26.9305215774,+130.90336834,-26.9305215774
2000-01-01 00:00:02.590000 EST,FALSE,+60.2466071725,+131.306531404,-24.8928329979,+131.306531404,-24.8928329979
2000-01-01 00:00:02.600000 EST,FALSE,+60.2439647285,+131.674113311,-22.8712808756,+131.674113311,-22.8712808756
2000-01-01 00:00:02.610000 EST,FALSE,+60.2413262487,+132.007081697,-20.86631715,+132.007081697,-20.86631715
2000-01-01 00:00:02.620000 EST,FALSE,+60.2386935299,+132.306393237,-18.8783573962,+132.306393237,-18.8783573962
2000-01-01 00:00:02.630000 EST,FALSE,+60.2360684371,+132.572992801,-16.9077822406,+132.572992801,-16.9077822406
2000-01-01 00:00:02.640000 EST,FALSE,+60.2334528784,+132.807812665,-14.9549387447,+132.807812665,-14.9549387447
2000-01-01 00:00:02.650000 EST,FALSE,+60.2308487813,+133.011771791,-13.0201417897,+133.011771791,-13.0201417897
2000-01-01 00:00:02.660000 EST,FALSE,+60.2282580709,+133.185775211,-11.1036754266,+133.185775211,-11.1036754266
2000-01-01 00:00:02.670000 EST,FALSE,+60.2256826501,+133.330713491,-9.20579419291,+133.330713491,-9.20579419291
2000-01-01 00:00:02.680000 EST,FALSE,+60.2231243814,+133.447462273,-7.32672441425,+133.447462273,-7.32672441425
2000-01-01 00:00:02.690000 EST,FALSE,+60.2205850707,+133.536881859,-5.46666546715,+133.536881859,-5.46666546715
2000-01-01 00:00:02.700000 EST,FALSE,+60.2180664532,+133.599816854,-3.62579102044,+133.599816854,-3.62579102044
2000-01-01 00:00:02.710000 EST,FALSE,+60.2155701808,+133.637095851,-1.8042502501,+133.637095851,-1.8042502501
2000-01-01 00:00:02.720000 EST,FALSE,+60.2130978115,+133.649531189,-0.00216901516991,+133.649531189,-0.00216901516993
2000-01-01 00:00:02.730000 EST,FALSE,+60.2106508005,+133.637918755,+1.78034899681,+133.637918755,+1.78034899681
2000-01-01 00:00:02.740000 EST,FALSE,+60.2082304934,+133.60303784,+3.54322115754,+133.60303784,+3.54322115754
2000-01-01 00:00:02.750000 EST,FALSE,+60.2058381202,+133.545651029,+5.28638482292,+133.545651029,+5.28638482292
2000-01-01 00:00:02.760000 EST,FALSE,+60.2034747919,+133.466504128,+7.00979628197,+133.466504128,+7.00979628197
2000-01-01 00:00:02.770000 EST,FALSE,+60.2011414977,+133.366326126,+8.71342974211,+133.366326126,+8.71342974211
2000-01-01 00:00:02.780000 EST,FALSE,+60.198839104,+133.245829199,+10.3972763553,+133.245829199,+10.3972763553
2000-01-01 00:00:02.790000 EST,FALSE,+60.1965683547,+133.105708738,+12.0613432677,+133.105708738,+12.0613432677
2000-01-01 00:00:02.800000 EST,FALSE,+60.1943298721,+132.946643419,+13.7056527102,+132.946643419,+13.7056527102
2000-01-01 00:00:02.810000 EST,FALSE,+60.1921241596,+132.769295284,+15.3302411193,+132.769295284,+15.3302411193
2000-01-01 00:00:02.820000 EST,FALSE,+60.189951605,+132.574309861,+16.9351582864,+132.574309861,+16.9351582864
2000-01-01 00:00:02.830000 EST,FALSE,+60.1878124841,+132.362316283,+18.5204665485,+132.362316283,+18.5204665485
2000-01-01 00:00:02.840000 EST,FALSE,+60.185706966,+132.133927459,+20.0862399985,+132.133927459,+20.0862399985
2000-01-01 00:00:02.850000 EST,FALSE,+60.1836351181,+131.889740232,+21.6325637371,+131.889740232,+21.6325637371
2000-01-01 00:00:02.860000 EST,FALSE,+60.181596912,+131.630335584,+23.1595331516,+131.630335584,+23.1595331516
2000-01-01 00:00:02.870000 EST,FALSE,+60.1795922301,+131.356278829,+24.6672532197,+131.356278829,+24.6672532197
2000-01-01 00:00:02.880000 EST,FALSE,+60.1776208716,+131.068119835,+26.1558378515,+131.068119835,+26.1558378515
2000-01-01 00:00:02.890000 EST,FALSE,+60.1756825596,+130.766393255,+27.625409253,+130.766393255,+27.625409253
2000-01-01 00:00:02.900000 EST,FALSE,+60.1737769482,+130.451618758,+29.0760973219,+130.451618758,+29.0760973219
2000-01-01 00:00:02.910000 EST,FALSE,+60.171903629,+130.124301294,+30.5080390624,+130.124301294,+30.5080390624
2000-01-01 00:00:02.920000 EST,FALSE,+60.170062138,+129.784931337,+31.9213780395,+129.784931337,+31.9213780395
2000-01-01 00:00:02.930000 EST,FALSE,+60.1682519631,+129.433985154,+33.3162638455,+129.433985154,+33.3162638455
2000-01-01 00:00:02.940000 EST,FALSE,+60.16647255,+129.071925077,+34.6928516017,+129.071925077,+34.6928516017
2000-01-01 00:00:02.950000 EST,FALSE,+60.1647233092,+128.69919977,+36.0513014749,+128.69919977,+36.0513014749
2000-01-01 00:00:02.960000 EST,FALSE,+60.1630036222,+128.316244513,+37.3917782268,+128.316244513,+37.3917782268
2000-01-01 00:00:02.970000 EST,FALSE,+60.1613128473,+127.923481483,+38.7144507751,+127.923481483,+38.7144507751
2000-01-01 00:00:02.980000 EST,FALSE,+60.1596503254,+127.52132003,+40.0194917872,+127.52132003,+40.0194917872
2000-01-01 00:00:02.990000 EST,FALSE,+60.1580153854,+127.110156968,+41.3070772867,+127.110156968,+41.3070772867
2000-01-01 00:00:03.000000 EST,FALSE,+60.1564073491,+126.690376859,+42.5773862838,+126.690376859,+42.5773862838
2000-01-01 00:00:03.010000 EST,FALSE,+60.154825536,+126.262352294,+43.8306004245,+126.262352294,+43.8306004245
2000-01-01 00:00:03.020000 EST,FALSE,+60.153269267,+125.826444181,+45.066903657,+125.826444181,+45.066903657
2000-01-01 00:00:03.030000 EST,FALSE,+60.1517378691,+125.383002027,+46.2864819184,+125.383002027,+46.2864819184
2000-01-01 00:00:03.040000 EST,FALSE,+60.1502306779,+124.932364219,+47.4895228386,+124.932364219,+47.4895228386
2000-01-01 00:00:03.050000 EST,FALSE,+60.1487470414,+124.474858307,+48.676215459,+124.474858307,+48.676215459
2000-01-01 00:00:03.060000 EST,FALSE,+60.1472863224,+124.010801278,+49.846749968,+124.010801278,+49.846749968
2000-01-01 00:00:03.070000 EST,FALSE,+60.1458479005,+123.54049983,+51.0013174513,+123.54049983,+51.0013174513
2000-01-01 00:00:03.080000 EST,FALSE,+60.1444311746,+123.064250652,+52.1401096587,+123.064250652,+52.1401096587
2000-01-01 00:00:03.090000 EST,FALSE,+60.1430355643,+122.58234068,+53.2633187838,+122.58234068,+53.2633187838
2000-01-01 00:00:03.100000 EST,FALSE,+60.1416605107,+122.095047373,+54.3711372538,+122.095047373,+54.3711372538
2000-01-01 00:00:03.110000 EST,FALSE,+60.140305478,+121.602638968,+55.4637575411,+121.602638968,+55.4637575411
2000-01-01 00:00:03.120000 EST,FALSE,+60.1389699538,+121.10537474,+56.5413719763,+121.10537474,+56.5413719763
2000-01-01 00:00:03.130000 EST,FALSE,+60.1376534495,+120.60350525,+57.604172579,+120.60350525,+57.604172579
2000-01-01 00:00:03.140000 EST,FALSE,+60.1363555007,+120.097272599,+58.6523508992,+120.097272599,+58.6523508992
2000-01-01 00:00:03.150000 EST,FALSE,+60.1350756665,+119.586910672,+59.6860978711,+119.586910672,+59.6860978711
2000-01-01 00:00:03.160000 EST,FALSE,+60.1338135299,+119.072645374,+60.7056036725,+119.072645374,+60.7056036725
2000-01-01 00:00:03.170000 EST,FALSE,+60.1325686968,+118.554694865,+61.7110575951,+118.554694865,+61.7110575951
2000-01-01 00:00:03.180000 EST,FALSE,+60.1313407955,+118.033269795,+62.7026479279,+118.033269795,+62.7026479279
2000-01-01 00:00:03.190000 EST,FALSE,+60.1301294762,+117.508573524,+63.6805618455,+117.508573524,+63.6805618455
2000-01-01 00:00:03.200000 EST,FALSE,+60.1289344094,+116.980802342,+64.644985306,+116.980802342,+64.644985306
2000-01-01 00:00:03.210000 EST,FALSE,+60.1277552856,+116.450145691,+65.5961029558,+116.450145691,+65.5961029558
2000-01-01 00:00:03.220000 EST,FALSE,+60.1265918138,+115.916786368,+66.5340980456,+115.916786368,+66.5340980456
